amazon_order_id,merchant_order_id,purchase_d,ate,last_updated_date,order_status,fulfillment_channel,sales_channel,product_name,sku,asin,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,item_promotion_discount,ship_promotion_discount,ship_city,ship_state,ship_postal_code,ship_country,passport_sku,week,passport_week,purchase_ts,item_price_total
111-5330690-2582640,111-5330690-2582640,2025-10-30 00:00:00,T00:36:34+00:00,2025-10-30T00:36:42+00:00,Pending,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,COLUMBUS,OH,43227-3295,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-30 00:36:34+00:00,14.99
113-1165143-1609035,113-1165143-1609035,2025-10-30 00:00:00,T00:35:49+00:00,2025-10-31T10:38:02+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.05,0.99,0.16,3.0,0.99,BRENTWOOD,CA,94513-6523,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-30 00:35:49+00:00,14.99
113-4562342-0209017,113-4562342-0209017,2025-10-29 00:00:00,T23:34:49+00:00,2025-10-30T04:00:18+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.24,0.99,0.16,1.8,0.99,SAN ANTONIO,TX,78245-4271,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 23:34:49+00:00,14.99
113-4562342-0209017,113-4562342-0209017,2025-10-29 00:00:00,T23:34:49+00:00,2025-10-30T04:00:18+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,1.4,0.99,0.16,1.8,0.99,SAN ANTONIO,TX,78245-4271,US,UBL101,2025-10-27/2025-11-02,UBL101_October/2025,2025-10-29 23:34:49+00:00,16.99
114-3942261-5489038,114-3942261-5489038,2025-10-29 00:00:00,T22:19:19+00:00,2025-10-30T05:22:17+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.16,0.99,0.16,1.8,0.99,PALMETTO,GA,30268-1857,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 22:19:19+00:00,14.99
114-6189350-3064237,114-6189350-3064237,2025-10-29 00:00:00,T21:30:59+00:00,2025-10-30T02:38:45+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.54,0.99,0.16,1.8,0.99,CHICAGO,IL,60638-4022,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 21:30:59+00:00,14.99
111-6243350-5230669,111-6243350-5230669,2025-10-29 00:00:00,T21:11:12+00:00,2025-10-30T02:06:18+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,1.2,0.99,0.16,3.4,0.99,HUDSON,NH,03051-3658,US,UBL101,2025-10-27/2025-11-02,UBL101_October/2025,2025-10-29 21:11:12+00:00,16.99
111-4154538-2666622,111-4154538-2666622,2025-10-29 00:00:00,T21:09:10+00:00,2025-11-01T00:30:53+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.05,0.99,0.16,1.8,0.99,CHESNEE,SC,29323-9679,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-29 21:09:10+00:00,14.99
113-1131373-2346626,113-1131373-2346626,2025-10-29 00:00:00,T20:30:39+00:00,2025-10-30T07:14:10+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,0.88,0.99,0.16,1.8,0.99,FRANKLIN,WI,53132-9389,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 20:30:39+00:00,14.99
111-9692170-0980262,111-9692170-0980262,2025-10-29 00:00:00,T20:27:02+00:00,2025-11-03T07:22:06+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,1.02,0.99,0.16,1.8,0.99,ELLICOTT CITY,MD,21042-1412,US,UBL101,2025-10-27/2025-11-02,UBL101_October/2025,2025-10-29 20:27:02+00:00,16.99
111-5704659-8907455,111-5704659-8907455,2025-10-29 00:00:00,T19:45:15+00:00,2025-10-31T19:35:09+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.05,6.99,0.16,1.8,0.99,WATERLOO,IA,50702-4043,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 19:45:15+00:00,14.99
112-4135814-3849837,112-4135814-3849837,2025-10-29 00:00:00,T19:44:25+00:00,2025-10-30T00:12:49+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,0.84,0.99,0.16,3.0,0.99,RIDGELAND,MS,39157-1009,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-29 19:44:25+00:00,14.99
113-6694083-3577061,113-6694083-3577061,2025-10-29 00:00:00,T19:35:58+00:00,2025-10-31T03:18:47+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.23,0.99,0.16,1.8,0.99,Colo Spgs,CO,80920,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-29 19:35:58+00:00,14.99
112-0197843-7557809,112-0197843-7557809,2025-10-29 00:00:00,T19:30:23+00:00,2025-11-01T09:21:18+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,0.95,0.99,0.16,3.4,0.99,ANTIOCH,IL,60002-9722,US,UBL101,2025-10-27/2025-11-02,UBL101_October/2025,2025-10-29 19:30:23+00:00,16.99
113-6780105-2565856,113-6780105-2565856,2025-10-29 00:00:00,T19:13:05+00:00,2025-10-30T09:41:33+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.54,0.99,0.16,1.8,0.99,SKOKIE,IL,60077-1400,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 19:13:05+00:00,14.99
112-3646567-9490669,112-3646567-9490669,2025-10-29 00:00:00,T17:59:03+00:00,2025-10-31T06:32:06+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.2,0.99,0.16,3.6,0.99,SARASOTA,FL,34231-7313,US,USP102,2025-10-27/2025-11-02,USP102_October/2025,2025-10-29 17:59:03+00:00,17.99
111-0118516-9436251,111-0118516-9436251,2025-10-29 00:00:00,T17:40:39+00:00,2025-10-30T16:57:46+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.05,0.99,0.16,1.8,0.99,HOMESTEAD,FL,33032-6987,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 17:40:39+00:00,14.99
112-3639434-7851445,112-3639434-7851445,2025-10-29 00:00:00,T17:30:06+00:00,2025-10-29T17:30:16+00:00,Pending,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,2,USD,22.489999999999995,1.2,0.99,0.16,1.8,0.99,NORTHRIDGE,CA,91324-2717,US,USP102,2025-10-27/2025-11-02,USP102_October/2025,2025-10-29 17:30:06+00:00,71.96
111-6523410-9366636,111-6523410-9366636,2025-10-29 00:00:00,T16:40:16+00:00,2025-10-30T05:05:15+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.24,0.99,0.16,1.8,0.99,MCKINNEY,TX,75070-2078,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 16:40:16+00:00,14.99
114-3604439-2706621,114-3604439-2706621,2025-10-29 00:00:00,T16:23:27+00:00,2025-10-30T05:07:40+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,Somerville,Massachusetts,2145,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 16:23:27+00:00,14.99
112-3519820-7176245,112-3519820-7176245,2025-10-29 00:00:00,T15:42:06+00:00,2025-10-30T14:01:46+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.01,0.99,0.16,1.8,0.99,CHAGRIN FALLS,OH,44022-4132,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 15:42:06+00:00,14.99
113-7861935-2223445,113-7861935-2223445,2025-10-29 00:00:00,T11:32:16+00:00,2025-10-30T10:21:22+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,0.75,0.74,0.16,1.8,0.74,Oconomowoc,Wisconsin,53066,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 11:32:16+00:00,14.99
111-9212951-0890620,111-9212951-0890620,2025-10-29 00:00:00,T05:38:56+00:00,2025-11-01T10:35:02+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.75,0.99,0.16,1.8,0.99,San Ramon,CA,94583,US,USP102,2025-10-27/2025-11-02,USP102_October/2025,2025-10-29 05:38:56+00:00,17.99
112-4159443-1110615,112-4159443-1110615,2025-10-29 00:00:00,T05:20:27+00:00,2025-10-30T11:23:38+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,4,USD,22.489999999999995,3.8,0.99,0.16,23.98,0.99,SIGNAL HILL,CA,90755-6025,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-29 05:20:27+00:00,239.84
112-8921689-8274603,112-8921689-8274603,2025-10-29 00:00:00,T05:18:15+00:00,2025-10-30T02:24:45+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,0.72,0.99,0.16,3.0,0.99,FOGELSVILLE,PA,18051-7705,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-29 05:18:15+00:00,14.99
111-2449375-7759456,111-2449375-7759456,2025-10-29 00:00:00,T04:43:19+00:00,2025-11-02T05:48:24+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.2,4.09,0.16,3.6,4.09,Bogota,Bogota,111111,CO,USP102,2025-10-27/2025-11-02,USP102_October/2025,2025-10-29 04:43:19+00:00,17.99
114-4106701-2557043,114-4106701-2557043,2025-10-29 00:00:00,T03:22:39+00:00,2025-10-29T09:31:42+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.26,1.49,0.16,3.0,1.49,BRIER,WA,98036-8405,US,USP103,2025-10-27/2025-11-02,USP103_October/2025,2025-10-29 03:22:39+00:00,14.99
114-3780858-9388242,114-3780858-9388242,2025-10-29 00:00:00,T02:44:32+00:00,2025-10-30T04:54:43+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.17,0.99,0.16,3.0,0.99,WEST COVINA,CA,91791-1261,US,USP103,2025-10-27/2025-11-02,USP103_October/2025,2025-10-29 02:44:32+00:00,14.99
112-9071829-9439454,112-9071829-9439454,2025-10-29 00:00:00,T01:12:14+00:00,2025-10-29T07:07:40+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.16,1.0,0.16,1.8,1.0,IRVINE,CA,92620-7362,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-29 01:12:14+00:00,14.99
112-4359271-2766617,112-4359271-2766617,2025-10-29 00:00:00,T00:25:27+00:00,2025-10-30T04:34:07+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.19,0.99,0.16,3.4,0.99,ROCKFORD,IL,61107-4829,US,UBW101,2025-10-27/2025-11-02,UBW101_October/2025,2025-10-29 00:25:27+00:00,16.99
113-3475638-4420225,113-3475638-4420225,2025-10-28 00:00:00,T22:42:43+00:00,2025-10-30T15:35:00+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,0.95,0.91,0.16,3.4,0.91,EASLEY,SC,29640-7140,US,UBL101,2025-10-27/2025-11-02,UBL101_October/2025,2025-10-28 22:42:43+00:00,16.99
114-5730783-5352256,114-5730783-5352256,2025-10-28 00:00:00,T22:27:27+00:00,2025-10-29T04:57:34+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.32,0.99,0.16,1.8,0.99,Goodyear,Arizona,85395,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-28 22:27:27+00:00,14.99
114-9743914-5041807,114-9743914-5041807,2025-10-28 00:00:00,T22:23:20+00:00,2025-10-31T07:28:12+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,0.9,0.99,0.16,1.8,0.99,SOUTH ROCKWOOD,MI,48179-9593,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-28 22:23:20+00:00,14.99
113-8952352-5753869,113-8952352-5753869,2025-10-28 00:00:00,T21:42:40+00:00,2025-10-30T05:51:56+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,6.0,0.99,FREDERICK,MD,21703-3002,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-28 21:42:40+00:00,14.99
114-7792562-1992223,114-7792562-1992223,2025-10-28 00:00:00,T21:04:49+00:00,2025-11-02T18:51:22+00:00,Pending,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 30 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP101,B0DNRQPDCD,1,USD,17.99,1.2,0.99,0.16,1.8,0.99,KENMORE,WA,98028-2762,US,USP101,2025-10-27/2025-11-02,USP101_October/2025,2025-10-28 21:04:49+00:00,17.99
111-8496193-4088232,111-8496193-4088232,2025-10-28 00:00:00,T21:02:35+00:00,2025-10-29T04:16:15+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.05,0.99,0.16,1.8,0.99,MIAMI,FL,33186-3182,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-28 21:02:35+00:00,14.99
114-3262727-2725005,114-3262727-2725005,2025-10-28 00:00:00,T18:08:56+00:00,2025-10-31T07:05:18+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.47,0.99,0.16,3.6,0.99,TORRANCE,CA,90503-3110,US,USP102,2025-10-27/2025-11-02,USP102_October/2025,2025-10-28 18:08:56+00:00,17.99
113-9786205-1361010,113-9786205-1361010,2025-10-28 00:00:00,T11:11:16+00:00,2025-10-28T19:43:38+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.24,0.99,0.16,1.8,0.99,FORT WORTH,TX,76131-4579,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-28 11:11:16+00:00,14.99
113-2126520-8547403,113-2126520-8547403,2025-10-28 00:00:00,T05:35:06+00:00,2025-10-29T22:13:06+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.32,0.99,0.16,1.8,0.99,GOODYEAR,AZ,85338-4700,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-28 05:35:06+00:00,14.99
112-8720652-4882644,112-8720652-4882644,2025-10-28 00:00:00,T04:36:01+00:00,2025-10-28T16:41:40+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.33,0.99,0.16,1.8,0.99,SOUTH RICHMOND HILL,NY,11419-1638,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-28 04:36:01+00:00,14.99
111-5536520-7694658,111-5536520-7694658,2025-10-28 00:00:00,T04:07:53+00:00,2025-11-02T08:52:57+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.31,0.34,0.16,3.6,0.34,SNOHOMISH,WA,98290-8704,US,USP102,2025-10-27/2025-11-02,USP102_October/2025,2025-10-28 04:07:53+00:00,17.99
114-1725046-2193014,114-1725046-2193014,2025-10-28 00:00:00,T03:02:53+00:00,2025-10-29T01:22:00+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,0.86,0.99,0.16,3.4,0.99,PHOENIX,AZ,85086-0708,US,UBL101,2025-10-27/2025-11-02,UBL101_October/2025,2025-10-28 03:02:53+00:00,16.99
114-2472697-8154667,114-2472697-8154667,2025-10-28 00:00:00,T02:32:19+00:00,2025-10-28T08:12:59+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.36,0.99,0.16,1.8,0.99,PHOENIX,AZ,85050-4825,US,USP103,2025-10-27/2025-11-02,USP103_October/2025,2025-10-28 02:32:19+00:00,14.99
111-6195693-5739420,111-6195693-5739420,2025-10-28 00:00:00,T02:11:43+00:00,2025-10-31T17:25:16+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.46,0.99,0.16,1.8,0.99,ALTUS,OK,73521-2356,US,USP103,2025-10-27/2025-11-02,USP103_October/2025,2025-10-28 02:11:43+00:00,14.99
113-8820112-0563408,113-8820112-0563408,2025-10-28 00:00:00,T01:26:02+00:00,2025-11-02T20:14:40+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,HIALEAH,FL,33016-5578,US,UB0101,2025-10-27/2025-11-02,UB0101_October/2025,2025-10-28 01:26:02+00:00,14.99
111-5323307-0830632,111-5323307-0830632,2025-10-28 00:00:00,T01:19:20+00:00,2025-10-29T04:50:53+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,0.76,0.99,0.16,6.8,0.99,Gaineaville,FL,32608,US,UBL101,2025-10-27/2025-11-02,UBL101_October/2025,2025-10-28 01:19:20+00:00,16.99
111-2513038-4009010,111-2513038-4009010,2025-10-28 00:00:00,T01:18:41+00:00,2025-10-29T04:50:58+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,0.76,0.99,0.16,6.8,0.99,Gaineaville,FL,32608,US,UBW101,2025-10-27/2025-11-02,UBW101_October/2025,2025-10-28 01:18:41+00:00,16.99
112-2485191-0087428,112-2485191-0087428,2025-10-28 00:00:00,T00:54:31+00:00,2025-10-29T04:05:35+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,0.54,0.99,0.16,6.0,0.99,MARIETTA,GA,30068-6013,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-28 00:54:31+00:00,14.99
112-2565368-2551423,112-2565368-2551423,2025-10-28 00:00:00,T00:24:19+00:00,2025-11-04T16:40:53+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,3,USD,22.489999999999995,3.24,0.99,0.16,8.99,0.99,COALINGA,CA,93210-3006,US,UDC101,2025-10-27/2025-11-02,UDC101_October/2025,2025-10-28 00:24:19+00:00,134.91
113-4821825-4610649,113-4821825-4610649,2025-10-27 00:00:00,T23:46:47+00:00,2025-10-28T06:18:33+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.2,1.0,0.16,3.6,1.0,PORTLAND,OR,97229-6379,US,USP102,2025-10-27/2025-11-02,USP102_October/2025,2025-10-27 23:46:47+00:00,17.99
